,recursive_execution_time,recursive_itertools_execution_time,nested_recursive_execution_time,nested_recursive_itertools_execution_time,imperative_execution_time,imperative_itertools_execution_time,fastest_version,fastest_version_time
2469,0.0009520000021439046,0.00419300000066869,0.0015796999796293676,0.0018814000068232417,0.0007311000081244856,0.0007611000037286431,imperative_execution_time,0.0007311000081244856
2470,0.00199430002248846,0.004165100021054968,0.0016451999836135656,0.0024010000051930547,0.0007429999823216349,0.0015454999811481684,imperative_execution_time,0.0007429999823216349
2471,0.001988000003620982,0.002438600000459701,0.0015860999992582947,0.003712300007464364,0.001638499990804121,0.0020046000136062503,nested_recursive_execution_time,0.0015860999992582947
2472,0.0016633000050205737,0.0031575000029988587,0.0013897999888285995,0.002935800002887845,0.0016061000060290098,0.0007734000100754201,imperative_itertools_execution_time,0.0007734000100754201
2473,0.0009412000072188675,0.002094399998895824,0.0007520999934058636,0.0018817999807652086,0.0007342000026255846,0.0017231999954674393,imperative_execution_time,0.0007342000026255846
2474,0.002023300010478124,0.004221600014716387,0.0016198999946936965,0.0038234999810811132,0.0016150999872479588,0.0016780000005383044,imperative_execution_time,0.0016150999872479588
2475,0.0009621999925002456,0.00221939999028109,0.0015663999947719276,0.0037375999963842332,0.0015852999931667,0.0016785000043455511,recursive_execution_time,0.0009621999925002456
2476,0.0011264999920967966,0.002051500021480024,0.0007374999986495823,0.0019013999844901264,0.0007306000043172389,0.0007715000247117132,imperative_execution_time,0.0007306000043172389
2477,0.0013488999975379556,0.0025101999926846474,0.0007573000038973987,0.0018386000010650605,0.0007330999942496419,0.0007683000003453344,imperative_execution_time,0.0007330999942496419
2478,0.0009762999834492803,0.002057200006674975,0.0010486999817658216,0.0018494999967515469,0.0007470000127796084,0.0007607000006828457,imperative_execution_time,0.0007470000127796084
2479,0.000963500002399087,0.0021550000237766653,0.000811200006864965,0.0023372000141534954,0.0007422000053338706,0.0007584000122733414,imperative_execution_time,0.0007422000053338706
2480,0.0009454000100959092,0.00204459999804385,0.001489500020397827,0.0018456999969203025,0.0011699999740812927,0.0013959999778307974,recursive_execution_time,0.0009454000100959092
2481,0.0016599999798927456,0.0032521999964956194,0.0013259999977890402,0.002872499986551702,0.0013395999849308282,0.0013877000019419938,nested_recursive_execution_time,0.0013259999977890402
2482,0.0017041999963112175,0.0026063999976031482,0.0013275000092107803,0.002806900010909885,0.001341600000159815,0.0014635999978054315,nested_recursive_execution_time,0.0013275000092107803
2483,0.0023797999892849475,0.004812400002265349,0.0020653999818023294,0.004553999984636903,0.0021760000090580434,0.001428099989425391,imperative_itertools_execution_time,0.001428099989425391
2484,0.0009939000010490417,0.002054000011412427,0.0007588000153191388,0.001824699982535094,0.0007877000025473535,0.0011193999962415546,nested_recursive_execution_time,0.0007588000153191388
2485,0.0009359999967273325,0.0022880999895278364,0.0007970999868120998,0.001828699983889237,0.000738900009309873,0.0007615000067744404,imperative_execution_time,0.000738900009309873
2486,0.001072199986083433,0.002114400005666539,0.0007322999881580472,0.0018709999858401716,0.0007570000016130507,0.0007591000176034868,nested_recursive_execution_time,0.0007322999881580472
2487,0.0009665999969001859,0.002823499991791323,0.0008392000163439661,0.0019351000082679093,0.0007466999813914299,0.0007724999741185457,imperative_execution_time,0.0007466999813914299
2488,0.000960700010182336,0.0020471000170800835,0.001131199998781085,0.0021114999835845083,0.0007316999835893512,0.0007589000160805881,imperative_execution_time,0.0007316999835893512
2489,0.0010127999994438142,0.002062999992631376,0.000750600011087954,0.0019694000075105578,0.000980400014668703,0.000759299990022555,nested_recursive_execution_time,0.000750600011087954
2490,0.0009653999877627939,0.002052299998467788,0.0007358999864663929,0.0018236000032629818,0.0007814000127837062,0.002251600002637133,nested_recursive_execution_time,0.0007358999864663929
2491,0.0010030000121332705,0.002088500012177974,0.0007357999857049435,0.0018343999981880188,0.000769499980378896,0.0010651999909896404,nested_recursive_execution_time,0.0007357999857049435
2492,0.0019610000017564744,0.0020909000013489276,0.0007605999999213964,0.0018281999800819904,0.0007409999961964786,0.001991400000406429,imperative_execution_time,0.0007409999961964786
2493,0.0009608999826014042,0.0020654999825637788,0.000760800001444295,0.0019091999856755137,0.0007346999773290008,0.0009648000122979283,imperative_execution_time,0.0007346999773290008
2494,0.0020001000084448606,0.002740700001595542,0.0007347000064328313,0.0018416999955661595,0.0007347999780904502,0.0018032999942079186,nested_recursive_execution_time,0.0007347000064328313
2495,0.0009383000142406672,0.002107000007526949,0.0007359000155702233,0.0018617000023368746,0.0007292999944183975,0.0010125000262632966,imperative_execution_time,0.0007292999944183975
2496,0.0013860000181011856,0.0020407999982126057,0.0007597999938298017,0.0018210999842267483,0.0007325999904423952,0.0011867999855894595,imperative_execution_time,0.0007325999904423952
2497,0.0020053000189363956,0.0020878000068478286,0.0008462000114377588,0.0018273000023327768,0.0010368999792262912,0.0016915000160224736,nested_recursive_execution_time,0.0008462000114377588
2498,0.0019161000091116875,0.002052900003036484,0.0007305000035557896,0.0018902000156231225,0.0015820999979041517,0.001647099998081103,nested_recursive_execution_time,0.0007305000035557896
2499,0.0009646000107750297,0.0020790999988093972,0.0007430000114254653,0.002894000004744157,0.0015853999939281493,0.001645299984375015,nested_recursive_execution_time,0.0007430000114254653
2500,0.00166090001584962,0.0027129999944008887,0.0013889999827370048,0.003790999995544553,0.0007811999821569771,0.0007879000040702522,imperative_execution_time,0.0007811999821569771
2501,0.0009427999902982265,0.0022338000126183033,0.0007587000145576894,0.0018138000159524381,0.0010681000130716711,0.0011953999928664416,nested_recursive_execution_time,0.0007587000145576894
2502,0.0009652999870013446,0.002333100012037903,0.0013453999999910593,0.002800100017338991,0.0016853999986778945,0.000760199996875599,imperative_itertools_execution_time,0.000760199996875599
2503,0.0011675000132527202,0.0020978999964427203,0.000763599993661046,0.0018484000174794346,0.000758099980885163,0.0007846000080462545,imperative_execution_time,0.000758099980885163
2504,0.0009429999918211251,0.003098400018643588,0.0008047999872360379,0.0018201000057160854,0.0007328999927267432,0.0007847000088077039,imperative_execution_time,0.0007328999927267432
2505,0.001378899993142113,0.0028266000153962523,0.0013386000064201653,0.002809600002365187,0.0013299999991431832,0.0007588999869767576,imperative_itertools_execution_time,0.0007588999869767576
2506,0.0011727999954018742,0.004152800014708191,0.0015943000034894794,0.003719100001035258,0.0007367999933194369,0.0016950999852269888,imperative_execution_time,0.0007367999933194369
2507,0.001990699995076284,0.003955699998186901,0.0009916999842971563,0.0018364999850746244,0.0007622999837622046,0.000769799982663244,imperative_execution_time,0.0007622999837622046
2508,0.0009362999990116805,0.0021711000008508563,0.0007382000039797276,0.0026522999978624284,0.0013239000109024346,0.0014155000098980963,nested_recursive_execution_time,0.0007382000039797276
2509,0.0016550000000279397,0.002634600008605048,0.001378299988573417,0.0018358000088483095,0.0007406999939121306,0.0007595000206492841,imperative_execution_time,0.0007406999939121306
2510,0.0009421999857295305,0.002071900002192706,0.0007701999857090414,0.0024130000092554837,0.0007498000049963593,0.0007743999885860831,imperative_execution_time,0.0007498000049963593
2511,0.0009506000205874443,0.0020986000017728657,0.0007473000150639564,0.0022003000194672495,0.0014046999858692288,0.001063500007148832,nested_recursive_execution_time,0.0007473000150639564
2512,0.0010103000095114112,0.004124600003706291,0.0015832000062800944,0.0022221000108402222,0.0007436999876517802,0.0007939000206533819,imperative_execution_time,0.0007436999876517802
2513,0.0009436999971512705,0.002127000014297664,0.0016000000177882612,0.0031039000023156404,0.0007366999925579876,0.0007647000020369887,imperative_execution_time,0.0007366999925579876
2514,0.0009434999956283718,0.0020554999937303364,0.001716600003419444,0.0030940000142436475,0.0012380999978631735,0.0014390999858733267,recursive_execution_time,0.0009434999956283718
2515,0.0009707999997772276,0.0032367999956477433,0.0013343000027816743,0.0025893999845720828,0.001330800005234778,0.0013890000118408352,recursive_execution_time,0.0009707999997772276
2516,0.0018345999997109175,0.004157199990004301,0.001428099989425391,0.004082700004801154,0.0017072999908123165,0.001731799973640591,nested_recursive_execution_time,0.001428099989425391
2517,0.0021915000106673688,0.004497099987929687,0.0009095999994315207,0.0031312000064644963,0.0017084999999497086,0.0014976999955251813,nested_recursive_execution_time,0.0009095999994315207
2518,0.0020173999946564436,0.0029842999938409775,0.0008277000160887837,0.0036591000098269433,0.0015656999894417822,0.0012465999752748758,nested_recursive_execution_time,0.0008277000160887837
2519,0.0017186999903060496,0.00402260001283139,0.0017137000104412436,0.0035872999869752675,0.0018788000161293894,0.0017315000004600734,nested_recursive_execution_time,0.0017137000104412436
2520,0.0021835000079590827,0.0048593999817967415,0.0009399000264238566,0.005028399988077581,0.001593599998159334,0.001670199999352917,nested_recursive_execution_time,0.0009399000264238566
2521,0.0019961999787483364,0.004432400019140914,0.001588399987667799,0.0037372000224422663,0.0016108000127132982,0.0016348999924957752,nested_recursive_execution_time,0.001588399987667799
2522,0.0009429999918211251,0.0021157000155653805,0.0007648000027984381,0.0018486000190023333,0.0007553000177722424,0.001113300008000806,imperative_execution_time,0.0007553000177722424
2523,0.0019810000085271895,0.004216399975121021,0.001588999992236495,0.0024301999947056174,0.0007379000016953796,0.0008088000176940113,imperative_execution_time,0.0007379000016953796
2524,0.000940299971261993,0.002071099996101111,0.0007356000132858753,0.001874700014013797,0.0014544999867212027,0.0011798999912571162,nested_recursive_execution_time,0.0007356000132858753
